Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
08/03/2001,-0.508218525616188,-0.476679926392839,-0.517491891542451,0.18454900895592,-1.89813638391219,0.630521761923287
08/10/2001,-0.50399342408308,-0.485583648317275,-0.510416037484748,0.184316277388108,-1.86934540532098,0.620291388176986
08/17/2001,-0.490225914287962,-0.479758444009928,-0.494611707786578,0.188415558516633,-1.8386062108335,0.609507555332416
08/24/2001,-0.466060480349294,-0.456493301554828,-0.470512767286916,0.197584396701795,-1.80734385005833,0.598253921201341
08/31/2001,-0.435082010066034,-0.422596505622054,-0.44188586252505,0.211654690283176,-1.77778343958945,0.586637305543008
09/07/2001,-0.401101581487247,-0.38914437130542,-0.41261696383444,0.229508575939284,-1.75123201528015,0.574787710294923
09/14/2001,-0.368904459481107,-0.362470214368753,-0.386844659652265,0.249639026158209,-1.72933169265528,0.562860775598967
09/21/2001,-0.34674613954393,-0.351697069530983,-0.371613175749425,0.269347622724643,-1.71181660361143,0.551036490660433
09/28/2001,-0.340514309486208,-0.361164399477219,-0.371147380920091,0.286439089114054,-1.69887592820728,0.539511477785886
10/05/2001,-0.343081992172433,-0.376421037276991,-0.378463454352124,0.299116307491719,-1.68793538643444,0.528488157573777
10/12/2001,-0.354868175980158,-0.397723256883589,-0.394058043181026,0.307223797152501,-1.67764673408476,0.518195091617687
10/19/2001,-0.370981443697227,-0.420511762383878,-0.412381522429238,0.310691109467691,-1.66689127336963,0.508818118451148
10/26/2001,-0.387942552938525,-0.443484441894597,-0.430328552875789,0.310346253535232,-1.65393937135544,0.500529259808945
11/02/2001,-0.399897321045614,-0.462493823378156,-0.442332638470784,0.307024584632561,-1.63715665820597,0.493467340460645
11/09/2001,-0.405418881475162,-0.476559004594476,-0.447273913524744,0.30217246896568,-1.61629971806685,0.487726981834575
11/16/2001,-0.403771595378041,-0.480521431238491,-0.445242649286081,0.296898861430605,-1.59068559461862,0.483357030589588
11/23/2001,-0.393594022427264,-0.468860794447667,-0.435454796204254,0.291916324244648,-1.56053213997433,0.480359878333759
11/30/2001,-0.379637320276359,-0.444417217558501,-0.423255864839488,0.287414390833917,-1.5261138984649,0.478688345809145
12/07/2001,-0.366869415938568,-0.415514398859819,-0.412900257364766,0.282462913629308,-1.48833374480664,0.478249494371997
12/14/2001,-0.360502118765643,-0.395238039921262,-0.408098698758972,0.274836991613747,-1.44753520892351,0.47890550412837
12/21/2001,-0.362730836918172,-0.394674389574259,-0.410495803657872,0.263537928360265,-1.4047015896392,0.480476303183116
12/28/2001,-0.37608330725185,-0.419333014491497,-0.422436520106307,0.24804934450773,-1.36067610009255,0.48275212661965
01/04/2002,-0.396345507326474,-0.461701181507958,-0.440319235883287,0.228703387778317,-1.31604119350567,0.485511512776959
01/11/2002,-0.421953361278772,-0.511213109535696,-0.463457784028336,0.207108214008191,-1.27259169139557,0.488493953158275
01/18/2002,-0.447481539653728,-0.553205346965405,-0.487792417483059,0.185337311403748,-1.23160298977531,0.491472693073535
01/25/2002,-0.468765307923792,-0.57649534520416,-0.509838332757827,0.164929740652047,-1.19411300965791,0.494231819476232
02/01/2002,-0.483954840036249,-0.581029541181905,-0.527930673914817,0.147491544651053,-1.16196777285684,0.496579342567289
02/08/2002,-0.492973988135183,-0.572158369442869,-0.54084811099547,0.133902497987096,-1.13790289006483,0.498357787072078
02/15/2002,-0.497251038664646,-0.55827472742697,-0.548811663863542,0.123925344211963,-1.12314257064748,0.49944585144171
02/22/2002,-0.497359156348399,-0.544120253147406,-0.551230137360019,0.116691894502668,-1.11854269650595,0.499757227824833
03/01/2002,-0.496624003272364,-0.533391517859169,-0.550156280320756,0.110837666151687,-1.12447609374088,0.499242146452374
03/08/2002,-0.495514823499113,-0.521834049030472,-0.545873540822662,0.104774937398613,-1.13960019873627,0.497884382804295
03/15/2002,-0.496004422469618,-0.509593042974853,-0.540911069291162,0.0970265799741687,-1.16156091568207,0.495699001406848
03/22/2002,-0.500105244412378,-0.49734607625633,-0.538161289287715,0.086683994602483,-1.18781949873741,0.49273136979685
03/29/2002,-0.508359440137278,-0.489428553177758,-0.538943629148799,0.0730608430556919,-1.21561942684334,0.489049561281802
04/05/2002,-0.521740917332126,-0.493117258629517,-0.544754847852453,0.0561138386389378,-1.2426972444146,0.484735142628392
04/12/2002,-0.540420107196771,-0.512835932341513,-0.556363159007958,0.0363088847420469,-1.26686469997334,0.479894153837581
04/19/2002,-0.562336700428641,-0.546758163409416,-0.572319197881328,0.0149739293305675,-1.28664695848484,0.474632481588722
04/26/2002,-0.585232197366585,-0.587457189745785,-0.590365446603533,-0.00621087488256322,-1.30176324906293,0.469058078148246
05/03/2002,-0.607609914764256,-0.628019935065203,-0.608980850631779,-0.0253609078300866,-1.31235613865044,0.463279360778973
05/10/2002,-0.624090548927199,-0.654645299330539,-0.62383506786713,-0.0399071762753943,-1.31883260412435,0.457400208661134
05/17/2002,-0.634705586551809,-0.666530858623796,-0.634335773491746,-0.0483742540639699,-1.32264710062152,0.451517444805965
05/24/2002,-0.636656440295742,-0.662392977863942,-0.637582725213104,-0.0495638838747072,-1.32515337833079,0.445720600668141
05/31/2002,-0.630510739124385,-0.648620319991489,-0.633274331471091,-0.0434150936768012,-1.32775354071466,0.44009049493622
06/07/2002,-0.616312825355956,-0.629309059723913,-0.621813156772105,-0.0298984508924099,-1.33112885608575,0.434698725130941
06/14/2002,-0.595902873652505,-0.60876099550962,-0.604771582678293,-0.0101110779385866,-1.33552781644725,0.429607991352244
06/21/2002,-0.571092206767256,-0.586736946101021,-0.583158304368205,0.0140417912824124,-1.34093015401207,0.424870894055785
06/28/2002,-0.543649067478666,-0.561910844498479,-0.558983432890666,0.040794231619072,-1.34622043946754,0.420529629293248
07/05/2002,-0.515750917242746,-0.533466889164645,-0.533718475369063,0.0678075939363222,-1.35033145030107,0.416618814887422
07/12/2002,-0.488522824872484,-0.502359919507242,-0.507868866162523,0.0932196618366884,-1.35232061281664,0.413163357142039
07/19/2002,-0.464800805180324,-0.474459272211866,-0.484200212411159,0.115670280489491,-1.35083081467325,0.410175292781042
07/26/2002,-0.444408218909328,-0.452551956771771,-0.463160832422017,0.134618766375409,-1.34444504910769,0.407658514838261
08/02/2002,-0.430244055114347,-0.441861208118407,-0.447400826391184,0.149538676844964,-1.33241930688528,0.405606156519071
08/09/2002,-0.419090154701362,-0.437947096690916,-0.435119146952138,0.16120703968114,-1.31394115527217,0.403998756999345
08/16/2002,-0.411758337271327,-0.43992070587638,-0.427418215161593,0.169664909239633,-1.28836802040997,0.402805023183341
08/23/2002,-0.403799490112962,-0.439099165076136,-0.420156686582957,0.175668402132567,-1.25669944726649,0.401981284933731
08/30/2002,-0.395440223014353,-0.433343456203878,-0.413579586437649,0.180059970797209,-1.22076984292332,0.401470663321789
09/06/2002,-0.38483736026126,-0.420804947545452,-0.406301166538594,0.183601425691339,-1.18212207783266,0.401203993971524
09/13/2002,-0.374140254156253,-0.405297620327152,-0.399702041788512,0.186524531512616,-1.14332527840095,0.401099256366607
09/20/2002,-0.364523448447849,-0.390961028300714,-0.394803731394739,0.189103807511599,-1.10621500511273,0.401062188376625
09/27/2002,-0.358594930965104,-0.382794297631913,-0.393024329656517,0.190935971576645,-1.07258022738764,0.400990715258165
10/04/2002,-0.357852541281596,-0.381650932729506,-0.396167608110447,0.191511832726284,-1.04159330617326,0.400780692861515
10/11/2002,-0.363656124911406,-0.388527140394466,-0.404652628107056,0.1903258160931,-1.01342755575147,0.400314544610166
10/18/2002,-0.376299172687289,-0.402717806507493,-0.419272253435877,0.187145786991278,-0.986292795236994,0.399494583895651
10/25/2002,-0.391939719357356,-0.418475268766127,-0.437363563099001,0.182253118529746,-0.957965602450418,0.398229603883458
11/01/2002,-0.410437246728155,-0.436856594241624,-0.458502498900719,0.175903173498762,-0.927862831757337,0.39644254001019
11/08/2002,-0.42824887353804,-0.453926305304465,-0.480264195108533,0.168722330914768,-0.894315920402589,0.394075131294922
11/15/2002,-0.443626280595072,-0.46820750616517,-0.500143781211875,0.160924308599159,-0.857812789714428,0.391088537702232
11/22/2002,-0.454326322511665,-0.476490109121522,-0.516189266589339,0.152945488756926,-0.818424365500263,0.38746280333938
11/29/2002,-0.460590490421567,-0.478477387907885,-0.528314752654946,0.144738275859336,-0.77678182121481,0.383197745132672
12/06/2002,-0.462982337791832,-0.475354827101146,-0.536707051037731,0.136271806233345,-0.734085087559737,0.378310860893174
12/13/2002,-0.466258734304579,-0.472421615225772,-0.543612617340313,0.125933388059945,-0.692085505980517,0.372836068552583
12/20/2002,-0.470072955190373,-0.472396649963282,-0.549157593322668,0.114024698765516,-0.651828771400934,0.366822198339606
12/27/2002,-0.476801168199351,-0.478623569626005,-0.55470138794973,0.0998331949080039,-0.614412582326754,0.360329005509452
01/03/2003,-0.487545815773876,-0.49276019275594,-0.561429289544921,0.0838889121133094,-0.58128065548183,0.353417417826206
01/10/2003,-0.500759014731784,-0.511447484015957,-0.568961500657167,0.0671753981270577,-0.55300382354491,0.346161284497998
01/17/2003,-0.513203044630943,-0.529410124439643,-0.57623929666253,0.0515725975523605,-0.530067321369359,0.338622592035526
01/24/2003,-0.522850709784297,-0.543035454273605,-0.582745330194337,0.0382993689604397,-0.512744139732912,0.330857595248571
01/31/2003,-0.529977111598039,-0.553309535913328,-0.588562869849516,0.0276615172557971,-0.502165860309375,0.322914052169159
02/07/2003,-0.533793498698674,-0.559646909510231,-0.593359003242416,0.0200428056860489,-0.498929824814901,0.314830513752228
02/14/2003,-0.536313963049833,-0.565557289456265,-0.597123403263166,0.014203588746566,-0.504507947772114,0.306637197230364
02/21/2003,-0.538862932493032,-0.572806930767267,-0.600946934991483,0.00932074902024821,-0.518588811015001,0.298358464948032
02/28/2003,-0.543016978581862,-0.583358600280513,-0.605508926343743,0.00413194691485204,-0.540833759914746,0.290015050672654
03/07/2003,-0.549575569750986,-0.597462002615079,-0.611313104747563,-0.0021313465651243,-0.570455361265867,0.281626039836788
03/14/2003,-0.559602105468302,-0.615329683759234,-0.619614679050474,-0.010126120140154,-0.605472848486982,0.273211724612279
03/21/2003,-0.574349216740274,-0.639457021716808,-0.631509453569153,-0.0199571607342712,-0.644397488550119,0.264795146652377
03/28/2003,-0.593993882004901,-0.670388455215797,-0.64845241346128,-0.0310114632257591,-0.684335688422449,0.25640384828986
04/04/2003,-0.61738294308624,-0.708167715379463,-0.669188406382131,-0.0425963321910716,-0.723852330745326,0.248063923609482
04/11/2003,-0.643016468480438,-0.747944467139863,-0.693186384220833,-0.0536362920397204,-0.76028973923765,0.239813514919642
04/18/2003,-0.667697242634401,-0.784657892129703,-0.718513492455095,-0.0625104072143747,-0.792103339838047,0.231678087549415
04/25/2003,-0.689104207182128,-0.813182133019692,-0.742825254552902,-0.068658566003489,-0.81824812453125,0.223682922988651
05/02/2003,-0.705411201205815,-0.829450053727978,-0.764315845000971,-0.0714072155445735,-0.83881799885045,0.215848425970907
05/09/2003,-0.715046884543877,-0.831751853686412,-0.781295366284106,-0.0708001574886402,-0.853981339146849,0.208192453186847
05/16/2003,-0.719472293102983,-0.824282449676944,-0.793414453238846,-0.0681886363434261,-0.864938398668721,0.200732334286349
05/23/2003,-0.719897847072615,-0.810917013796901,-0.800795354079582,-0.0651441775214998,-0.872220698467014,0.193488416111605
05/30/2003,-0.718462994854696,-0.795995632521991,-0.80402182334045,-0.0634525617662074,-0.876874628445703,0.186486891520757
06/06/2003,-0.716540368187836,-0.781025010983777,-0.803257796088876,-0.0647990222058397,-0.879368216582694,0.179762348551765
06/13/2003,-0.715816997583516,-0.769265980735517,-0.799556600706488,-0.0703157566137789,-0.879770442666732,0.173361009966143
06/20/2003,-0.717260486147744,-0.761545124646884,-0.793352456379768,-0.0806789725915511,-0.877881591436221,0.16734200270197
06/27/2003,-0.719901988197445,-0.757260184804159,-0.784252845148356,-0.0953557776649896,-0.873195742457801,0.161776446357625
07/04/2003,-0.722853503136337,-0.756261043077139,-0.772697029566805,-0.113232603086769,-0.864305078872032,0.156742322353685
07/11/2003,-0.72441938808897,-0.75849863420746,-0.758980306197653,-0.13261779163456,-0.849900065837437,0.152335994825263
07/18/2003,-0.722702502600076,-0.761206786738996,-0.743132803230022,-0.151657338483554,-0.82882364103265,0.1486371010443
07/25/2003,-0.717696347127043,-0.762173474141136,-0.727079114706897,-0.168621610095916,-0.800330420325264,0.145724948141288
08/01/2003,-0.707813890608073,-0.757252814734725,-0.710613517952957,-0.182284506735956,-0.764597403759348,0.143667008288245
08/08/2003,-0.697612435521654,-0.749641967599621,-0.697886839113682,-0.192148836883196,-0.723816446965741,0.142514908636965
08/15/2003,-0.687539393084917,-0.738778004700549,-0.688874239366416,-0.198705432715189,-0.680071830287546,0.142303182484971
08/22/2003,-0.679378498114059,-0.727493525054397,-0.684332253221404,-0.202454438144536,-0.636577580127687,0.143048677747577
08/29/2003,-0.674181468108421,-0.718896366291385,-0.683414037051167,-0.204384745371251,-0.59725687629042,0.144748932620336
09/05/2003,-0.672677794182902,-0.714406794994418,-0.685597952940989,-0.2057115807719,-0.564450432793453,0.147383636465424
09/12/2003,-0.674980303890073,-0.714098245513456,-0.690225480804055,-0.207257072583622,-0.53987002368748,0.150914864757401
09/19/2003,-0.680313056771367,-0.716173362057764,-0.695257014431846,-0.209985179954795,-0.524427232724183,0.155288052310421
09/26/2003,-0.687263589339652,-0.71863981195198,-0.699861038815449,-0.214196531268997,-0.51651059924782,0.160436734835947
10/03/2003,-0.69510300785685,-0.720984475116665,-0.70320225432057,-0.220191566101801,-0.514237632869705,0.166289641857543
10/10/2003,-0.703704527150737,-0.723724792008885,-0.706049492158007,-0.227642066905924,-0.514647717044022,0.17275979758012
10/17/2003,-0.71167852749498,-0.726608655534722,-0.708273588762668,-0.235682262117857,-0.514755242737358,0.179771555689866
10/24/2003,-0.717327410173575,-0.72849055752215,-0.709486789084083,-0.243455061926047,-0.511701801040713,0.187252337008381
10/31/2003,-0.721782677795739,-0.730631518363734,-0.711170233825558,-0.25054119656728,-0.503742685645331,0.195136457855273
11/07/2003,-0.723865418105339,-0.729197139240694,-0.712844932953657,-0.256367443777528,-0.49000842418448,0.203367780412544
11/14/2003,-0.723990529434753,-0.72323458291943,-0.714687911889792,-0.261079363175139,-0.4708944860084,0.211897829185957
11/21/2003,-0.722742786190499,-0.713343041007796,-0.716604012844083,-0.265156839090445,-0.447920904509638,0.220683909399225
11/28/2003,-0.721400675763284,-0.701351434337262,-0.719102955226872,-0.269251397823921,-0.423421219036693,0.229687716027555
12/05/2003,-0.719526300340543,-0.688347709744756,-0.721455970310645,-0.273798693102223,-0.399983036084836,0.23887265940435
12/12/2003,-0.720292425759236,-0.679567303167296,-0.72510551799854,-0.279943621686395,-0.38099302378953,0.248202163511667
12/19/2003,-0.723627074183936,-0.675104869027647,-0.72969198638673,-0.287746435915551,-0.369217958681907,0.257638245092847
12/26/2003,-0.729920564921877,-0.67484282321974,-0.734900419621175,-0.2974183633602,-0.366900300466967,0.267139342682483
01/02/2004,-0.739852204734905,-0.677955018250079,-0.741689553393139,-0.308284925656936,-0.375315905963958,0.276660831517387
01/09/2004,-0.753075751140688,-0.682216368573781,-0.749938580450587,-0.319549514671833,-0.394762634531888,0.286159504966217
01/16/2004,-0.766939075767623,-0.688043813702464,-0.758713769540487,-0.329415407784871,-0.424210148789622,0.295586526223108
01/23/2004,-0.78028107945367,-0.695543646313106,-0.767708446283581,-0.337062709882611,-0.461191697318829,0.304906228623835
01/30/2004,-0.792543035888899,-0.705782044374793,-0.776709820950552,-0.341974272368991,-0.502844510726261,0.314088673606563
02/06/2004,-0.802464394108286,-0.71802217936168,-0.785362902837917,-0.343659370191535,-0.545377263779666,0.323114097801675
02/13/2004,-0.811151805357571,-0.731869194046075,-0.794103820597517,-0.342927632606862,-0.584959901756304,0.331974250427302
02/20/2004,-0.817260211000196,-0.743721697233871,-0.801020330135638,-0.340899893398397,-0.617725338678326,0.340671976727832
02/27/2004,-0.820750906168932,-0.750767060617422,-0.805539125963567,-0.338537049756985,-0.640650961280272,0.349220118646141
03/05/2004,-0.821422536772739,-0.753174366725269,-0.806923345712254,-0.336968606426513,-0.651209649891762,0.357640962708041
03/12/2004,-0.819971989461768,-0.75343556895383,-0.804964456479294,-0.337252233463437,-0.64826161012859,0.365964492509568
03/19/2004,-0.815837983457776,-0.753106225697324,-0.799000923146939,-0.339677688365382,-0.631663940486284,0.374226973075916
03/26/2004,-0.809267980741226,-0.754151264434765,-0.789410444504028,-0.344179294265825,-0.60225667772343,0.382469606576368
04/02/2004,-0.800821625424671,-0.756489921064421,-0.776741625028063,-0.350165345203497,-0.56250250691729,0.390735761030214
04/09/2004,-0.789795610702232,-0.757069375373818,-0.761305773408793,-0.356100142004396,-0.515516913846553,0.399068312371635
04/16/2004,-0.776326976728587,-0.751168635793208,-0.744320277932835,-0.360776971655958,-0.46436768992996,0.407512975902887
04/23/2004,-0.761052607913575,-0.73768907811832,-0.726645183768493,-0.362983232868099,-0.413163167625218,0.416108998902209
04/30/2004,-0.745582956422336,-0.71963698396115,-0.710213831005748,-0.361978060643268,-0.365187259687241,0.424891657984498
05/07/2004,-0.730625092982158,-0.701640937945568,-0.695831811095691,-0.357981874790858,-0.322280004264679,0.433891198891148
05/14/2004,-0.717900596176184,-0.689525636134808,-0.684405604871097,-0.351590990931815,-0.286676753714887,0.443130996833022
05/21/2004,-0.707801577335822,-0.685790537104415,-0.676183729989315,-0.343845127095131,-0.258458368002106,0.452627401866131
05/28/2004,-0.700625789579903,-0.689712976040976,-0.670831762426514,-0.335914802128234,-0.237688962222164,0.462389853065395
06/04/2004,-0.695791362862142,-0.698114018925677,-0.667731258842271,-0.328454456934841,-0.223973995464651,0.4724206067853
06/11/2004,-0.693111331603039,-0.703425406688449,-0.666505266816013,-0.322187346599165,-0.216378800374755,0.482715163800518
06/18/2004,-0.691695018052926,-0.704255126239854,-0.666143480773353,-0.317339629333318,-0.214204855318207,0.493262520952229
06/25/2004,-0.692101951095035,-0.702419893048521,-0.667233700251008,-0.313801748275028,-0.21658129496943,0.504045412467604
07/02/2004,-0.693425547562823,-0.700195949461991,-0.669181393867733,-0.311014542234907,-0.222681618867157,0.515041851132579
07/09/2004,-0.695419171462018,-0.701695657764542,-0.672032035206286,-0.308494945506649,-0.231396399375131,0.526227390394074
07/16/2004,-0.697203233169881,-0.707930760168723,-0.675146748061279,-0.305348297573792,-0.242087520106574,0.53757246561406
07/23/2004,-0.699227430348539,-0.718871500179216,-0.679264263321635,-0.301040595592631,-0.253635706886466,0.549050139210016
07/30/2004,-0.701301045427576,-0.731880917578123,-0.684293431329599,-0.295235191905828,-0.265027403285557,0.560634283416483
08/06/2004,-0.702499170770137,-0.742214539340749,-0.689497376895578,-0.287756612821945,-0.275188030266612,0.572301227952099
08/13/2004,-0.704318431827117,-0.748561087624532,-0.696097046688052,-0.27895292186188,-0.283004035821248,0.584031065571969
08/20/2004,-0.705591629925315,-0.750662993141911,-0.702445893569236,-0.269699977119219,-0.287280467980787,0.595808225094053
08/27/2004,-0.706611144218144,-0.749025689423153,-0.708779760351954,-0.260654028801356,-0.286974645140513,0.607621551492725
09/03/2004,-0.706264834575611,-0.742836993701035,-0.714232891626379,-0.252212676424502,-0.28150780544338,0.619464608885574
09/10/2004,-0.706092337272005,-0.735227226190638,-0.71891290703954,-0.245898761865909,-0.270798017423101,0.631335452351447
09/17/2004,-0.705717826701373,-0.725824962665063,-0.722639022334752,-0.241822392000887,-0.255361562085974,0.643236378097305
09/24/2004,-0.705078626558471,-0.714473619880096,-0.725193000486111,-0.240162550969758,-0.236171366341445,0.65517370995108
10/01/2004,-0.70428574075233,-0.70236293705337,-0.726590334193487,-0.240886134192424,-0.214495439229259,0.667156996113381
10/08/2004,-0.704198293909877,-0.69132082392096,-0.727611877453874,-0.24365618428453,-0.19197068231009,0.679197624167332
10/15/2004,-0.704922201107954,-0.682675323897684,-0.729377757235245,-0.247551136475357,-0.169592896427968,0.691309967433803
10/22/2004,-0.707523805198184,-0.678588516995208,-0.732607301699611,-0.252070763935512,-0.149200321485734,0.703508254044161
10/29/2004,-0.71068521263024,-0.677889098800055,-0.736035256664108,-0.256511209010922,-0.13217731733195,0.715806731941301
11/05/2004,-0.714266134847557,-0.680154081297793,-0.739944693108435,-0.260264051773884,-0.118937222469075,0.728219123718253
11/12/2004,-0.718474231781051,-0.686995013440713,-0.743890217407899,-0.263078444346056,-0.110480126660309,0.740758002600551
11/19/2004,-0.720647961972811,-0.694004504853463,-0.745794383361921,-0.264322502791894,-0.106683283078468,0.753434429203813
11/26/2004,-0.721271557566471,-0.700450905748187,-0.745764206180599,-0.264051415742764,-0.107372674812182,0.766257787530679
12/03/2004,-0.719619339572335,-0.705453869510217,-0.743202479860658,-0.26237849547785,-0.11166675482978,0.779235591718258
12/10/2004,-0.716551561569841,-0.706486903279998,-0.739312168187364,-0.259469895608155,-0.118312797996599,0.792373360026018
12/17/2004,-0.71171130083031,-0.70245286190628,-0.733914192531988,-0.255740613544187,-0.126083401077451,0.805674567709747
12/24/2004,-0.706414936014356,-0.695133992055227,-0.728704464663825,-0.251611998039206,-0.133552081629232,0.819140577328898
12/31/2004,-0.702227670218381,-0.687066600808632,-0.725260921043835,-0.247719325082077,-0.139515551655707,0.832770736084273
01/07/2005,-0.699860290988142,-0.681282156380699,-0.72429562475018,-0.244421751444365,-0.143314930456734,0.846561945333257
01/14/2005,-0.700324936134201,-0.680890799142648,-0.726756138858735,-0.242073995888265,-0.144305129491928,0.860509551575294
01/21/2005,-0.702829479194204,-0.686340027536093,-0.731336144603088,-0.240943747448379,-0.142476995137716,0.874605923785912
01/28/2005,-0.707425531977492,-0.696525432854145,-0.737589761517151,-0.241137508792853,-0.13784619066868,0.888841548719507
02/04/2005,-0.712938517473314,-0.708518839969422,-0.7440266145092,-0.242261072761465,-0.130896645682124,0.90320491152453
02/11/2005,-0.716907757871737,-0.716271884594042,-0.748189369539252,-0.243571133402529,-0.122126614410458,0.917683166214922
02/18/2005,-0.717682785333292,-0.715390646786926,-0.748423825663687,-0.244429615021088,-0.11184247748532,0.932262802736214
02/25/2005,-0.714854286459259,-0.70579361621789,-0.744468592636136,-0.243843344040297,-0.100814620482221,0.946930437382435
03/04/2005,-0.707810170585886,-0.6861773699304,-0.735959738857479,-0.241271049719587,-0.0891776261536645,0.961673736249716
03/11/2005,-0.697441081072902,-0.660954810494331,-0.724662915793994,-0.23614710634472,-0.0765642830946514,0.976482320310405
03/18/2005,-0.684026273969286,-0.633218502042744,-0.711436542062084,-0.228093105412544,-0.0631343198202156,0.991348754789672
03/25/2005,-0.669491183559299,-0.607713215125729,-0.698737291284796,-0.217112709496884,-0.0488356976150726,1.00626980713249
04/01/2005,-0.655045882455998,-0.586628111664706,-0.68775910933789,-0.203458490728366,-0.0343164104114226,1.02124689779546
04/08/2005,-0.641699192376517,-0.57165816759049,-0.679596985120788,-0.187652959093242,-0.0198917944403368,1.03628641419387
04/15/2005,-0.629980605210673,-0.562968313899302,-0.673816876918309,-0.170940086878781,-0.00607549471096018,1.05140174568925
04/22/2005,-0.620499077986069,-0.560537395878532,-0.67076327815469,-0.154289431329787,0.00706873577457945,1.06661141655376
04/29/2005,-0.613429223520536,-0.562279933613722,-0.669569277707196,-0.138957363077724,0.0191722831108912,1.08193986688022
05/06/2005,-0.608266432417859,-0.56680998293453,-0.669641185615028,-0.125965837398107,0.0310193448803706,1.09741757320845
05/13/2005,-0.604630509394286,-0.569621913929939,-0.669981791065992,-0.1160268416631,0.0426530088066958,1.1130807644374
05/20/2005,-0.602990175140741,-0.570164774079311,-0.671039488506438,-0.109246761419401,0.0542236953919406,1.12897048353041
05/27/2005,-0.603340734686742,-0.567182257285017,-0.672780412190219,-0.105838233902918,0.0663985211849147,1.14513224803214
06/03/2005,-0.604012551082552,-0.558638643831667,-0.673749217697744,-0.105159204008096,0.0789229325482353,1.16161506070367
06/10/2005,-0.605428843335435,-0.549415467300175,-0.674843583448031,-0.106696482729397,0.0924011987455782,1.17847040763327
06/17/2005,-0.606584388957005,-0.540598369647251,-0.675627260543971,-0.109567134795528,0.106801128253008,1.19575152478393
06/24/2005,-0.608112324122129,-0.536466958310068,-0.677299343520187,-0.112595041020031,0.121559563606692,1.21351173474209
07/01/2005,-0.610013909268248,-0.537287832370906,-0.67994468149176,-0.11520602483247,0.136299144160076,1.231801229249
07/08/2005,-0.611510419290823,-0.541820479184967,-0.683200057381841,-0.11674481157543,0.150710889628554,1.25066860602858
07/15/2005,-0.614440813194964,-0.549162771152806,-0.688040806128892,-0.117220406013266,0.163616661053103,1.27015745445551
07/22/2005,-0.616389688495961,-0.554893447160506,-0.692594654557836,-0.116174422307186,0.174590772673976,1.29029892625932
07/29/2005,-0.617468906915908,-0.55721756890241,-0.696046198473104,-0.11415758822216,0.182745436774775,1.31111538588117
08/05/2005,-0.616410724939989,-0.554661172686349,-0.697166510494555,-0.111242268724988,0.187341146147288,1.33261534607519
08/12/2005,-0.613897156891555,-0.549107605453547,-0.695733145198132,-0.108373254222624,0.187760878167738,1.35478811450903
08/19/2005,-0.608821081532426,-0.539018127799502,-0.69091055647448,-0.105660005100178,0.183211024532196,1.37760253812044
08/26/2005,-0.602150642675946,-0.524820847379737,-0.68302051234272,-0.103983676748618,0.172931298473126,1.4010044905857
09/02/2005,-0.594245019264485,-0.507058907314467,-0.672129031186277,-0.1038007376534,0.15612625971622,1.42491427783505
09/09/2005,-0.586383445578845,-0.48822085402135,-0.659388527317717,-0.105539407699213,0.132223349764468,1.44922737920584
09/16/2005,-0.578925677264878,-0.470694534484353,-0.645172237012891,-0.108889907775304,0.100036607045523,1.47381315842009
09/23/2005,-0.573019183359558,-0.460712351379122,-0.631768523592917,-0.113585124280218,0.0607530020794097,1.49851676947981
09/30/2005,-0.569892132647131,-0.461578387482936,-0.619866016116927,-0.119282733703507,0.0139587502470743,1.52316668229566
10/07/2005,-0.570632039586811,-0.477097614538627,-0.611167258914309,-0.125353671266738,-0.0388636468570563,1.5475873687477
10/14/2005,-0.574756066065761,-0.5026783145567,-0.605850953523829,-0.131114470273636,-0.0956199373293656,1.57157950826824
10/21/2005,-0.580621900589386,-0.531975090052803,-0.602776059095959,-0.135883279558697,-0.153743857498285,1.59498351615113
10/28/2005,-0.586842223192812,-0.558391611428868,-0.600544298648303,-0.139540330529959,-0.2101771807718,1.61765459910922
11/04/2005,-0.590842505303659,-0.574872565199564,-0.597947790521729,-0.141293055526473,-0.261338589387547,1.63947967274044
11/11/2005,-0.592316972560828,-0.578686186990277,-0.594267452909488,-0.141134755274927,-0.305035664558984,1.66038619916562
11/18/2005,-0.589705349450471,-0.568543107964485,-0.588947763532292,-0.138881181303256,-0.338466094315728,1.68034282079315
11/25/2005,-0.584678373489578,-0.547757241236716,-0.582787308754429,-0.135303904236209,-0.360697935188122,1.69935895104669
12/02/2005,-0.577946398050133,-0.519505055207214,-0.576937055376816,-0.130607547084971,-0.371231983761751,1.71748603641493
12/09/2005,-0.571322583649773,-0.486974806566248,-0.573257735351582,-0.125115359246076,-0.37100183840149,1.73481344749832
12/16/2005,-0.566332760568668,-0.454723781106676,-0.57308196302613,-0.119706414449869,-0.361216186336653,1.75146651290488
12/23/2005,-0.564812143472376,-0.429017882956821,-0.578316698992003,-0.114603437722229,-0.344369565764547,1.76760321931366
12/30/2005,-0.566527523823772,-0.410636889207585,-0.588079750970081,-0.110400533694043,-0.32352170422829,1.78340201600895
01/06/2006,-0.572735312009756,-0.404810111902968,-0.603251765175623,-0.107392422753899,-0.301769434989678,1.79905127688816
01/13/2006,-0.582625074703919,-0.409877719187988,-0.620688222590192,-0.106352999129475,-0.283211835049184,1.81476377146747
